URL,Indexed,Coverage State,Verdict,Crawled As,Last Crawl Time,Error
"https://swimly.uk/swimming-club-software/staffordshire/stafford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/stoke-on-trent/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/tamworth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/staffordshire/uttoxeter/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/beccles/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/bury-st-edmunds/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/woodbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/felixstowe/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/haverhill/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/leiston/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/lowestoft/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/newmarket/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/stowmarket/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/suffolk/sudbury/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/dorking/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/weybridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/epsom/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/ewell/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/farnham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/godalming/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/haslemere/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/leatherhead/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/redhill/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/reigate/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/sunbury-on-thames/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/staines/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/walton-on-thames/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/surrey/woking/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/tyne-and-wear/gateshead/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/tyne-and-wear/south-shields/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/tyne-and-wear/wallsend/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/tyne-and-wear/washington/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/alcester/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/atherstone/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/bedworth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/kenilworth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/leamington-spa/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/royal-leamington-spa/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/nuneaton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/rugby/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/stratford-upon-avon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/warwickshire/warwick/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/sutton-coldfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/birmingham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/coventry/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/halesowen/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/solihull/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/stourbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/walsall/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/warley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-midlands/wolverhampton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/arundel/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/billingshurst/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/burgess-hill/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/crawley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/haywards-heath/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/horsham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/hurstpierpoint/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/lancing/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/littlehampton/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/midhurst/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/petworth/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/shoreham-by-sea/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/southwick/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/steyning/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-sussex/worthing/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/batley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/bradford/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/brighouse/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/halifax/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/leeds/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/huddersfield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/west-yorkshire/keighley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/bradford-on-avon/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/chippenham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/corsham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/devizes/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/marlborough/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/melksham/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/salisbury/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/wiltshire/trowbridge/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/yorkshire/barnsley/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
"https://swimly.uk/swimming-club-software/yorkshire/wakefield/","No","Error","Error","","","Quota exceeded for sc-domain:swimly.uk."
